,Amharic,,,,Amhara,Amharisch,Amhaars,amhariska,amharisk,amharisk,Amharique,amàric,amárico,amárico,amárico,Amarico,amharică,amharike,Amáireach,Amhareg,Amariká,amharščina,amharski,amharski,amkharski,amharski,amharčina,amharština,amharski,amkharskiy,amharski,Amcharskaja,amkharsʹka,amharų,amharu,amhara,amhara,amhari,imharek,amhaarik,Amharic,amhārika,amhārika,amahārika,amhārik,amhārik,anharik,ēmhārika,amhari,Amharîk,amxarī,al'amharia,amahrit,āmarinya,Kiamhari,Amharic,Amharic,,Amharca,Amhar,amxar,Amhar,Amharça,Amkhar,ā mǔ hā lā yǔ,amara go,amhala-eo,tiếng Amharic,Amharik,Amharic,Amharic,xạm ḥā rik,,,,
,Swahili,,,,Svahila,Suaheli,Swahili,Swahili,Swahili,Swahili,Swahili,suahili,swahili,suahili,suaíli,Swahili,Swahili,Suahili,Svahaílis,Swahili,Souachíli,svahili,svahili,svahili,suakhili,svahili,svahilčina,svahilština,svahili,suakhili,Suahili,Suachili,Suakhili,suahilių,svahili,szuahéli,swahili,suahiili keel,sawahli,swahili,swahili,svāhilī,svāhilī,savāhilī,svāhili,cuvāhili,svāhili,svāhilī,swahili,Swahîlîyî,suaxili,alsawahilia,swahili,siwaḥilī,kiswahili,Harshen Swahili,Swahili,,Svahili,suahili,swaxïlï,Suwaýili,Svahiliçe,Suakhili,sī wǎ xī lǐ yǔ,swahili go,seuwahillieo,tiếng Swahili,Swahili,Swahili,Swahili,s̄wā ḥī lī,,,,
,Hausa,,,,Hausa,Hausa,Hausa,Hausa,Hausa,Hausa,Haoussa,Hausa,Hausa,Hausa,Hauçá,Hausa,Hausa,Hausa,Háise,Hawsa,Hausa,Hausa,Hausa,hausa,Khausa,Hausa,Hausa,Hausa,Hausa,Khausa,Hausa,Chaŭsa,Khausa,Hausa,Hausa,Hausa,Hausa,Hausa,Hausa,housa,hauja,hausā,hausā,hā'usā,hausā,havucā,hausā,hausā,hosa,Hawsa,Xausa,alhwsa,hausa,hawisa,Kihausa,Hausa,Hausa,,Hausa,Hausa,Xawsa,Hausa,Hausaça,Khausa,háo sà yǔ,hausa go,hausa-eo,Tiếng Hausa,rumah,Hausa,Hausa,ḥeā sā,,,,
,Yoruba,,,,joruboj,Yoruba,Joruba,Yoruba,Yoruba,Yoruba,Yorouba,ioruba,yoruba,ioruba,Iorubá,Yoruba,Yoruba,Jorubisht,Iarúibis,Iorwba,Gioroúmpa,joruba,Yoruba,joruba,ĭoruba,Joruba,Yoruba,jorubština,Ioruba,Yoruba,Joruba,joruba,yoruba,Joruba,Joruba,joruba,joruba,joruba,Yoruba,yorooba,youruba,yōrubā,yōrubā,yōrūbā,yōrubā,yāruppā,yorubā,yōrūbā,eurobai,Yoruba,Joruʙa,alywrubaa,yurova,yoruba,Kiyoruba,Yarbawa,Yoruba,,Yoruba,Yoruba,Yorwba,Yorubaoruba,Yorubaça,Ioruba,yuē lǔ bā yǔ,yorva go,yoluba-eo,Tiếng Yoruba,Yoruba,Yoruba,Yoruba,yo rū bā,,,,
,Turkish,,,,Turka,Türkisch,Turks,turkiska,tyrkisk,tyrkisk,turc,turc,turco,turco,turco,Turco,turc,turk,Tuircis,Twrceg,toúrkikos,turško,turski,turski,Turski,turski,turecký,turečtina,turski,turetskiy,turecki,tureckaja,turetsʹka,turkų,Turku,török,turkkilainen,türgi keel,turkey,turkee,turki,ṭarkī,turkī,turakī,ṭarkiṣ,turukkiya,ṭarkiś,ṭarkiśa,turkey,Tirkî,turkī,allughat alturkia,archery,turīkishi,Kituruki,Baturke,Tọki,,Türkçe,turkcha,türik,Türk,Türkçö,turk,tǔ'ěrqí,torco go,teokieo,tiếng Thổ Nhĩ Kỳ,Turki,Turkish,basa Turki,p̣hās̄ʹā turkī,,,,
,Uzbek,,,,uzbeko,Usbekisch,Oezbeeks,uzbekiska,usbekisk,usbekisk,Ouzbek,Uzbek,uzbeko,uzbeco,Usbeque,Uzbeco,uzbec,Uzbekistani,Úisbéicis,Wsbeceg,Ouzmpekistán,Uzbek,Uzbek,uzbečki,uzbekski,Uzbekistanski,uzbecký,uzbecký,Uzbek,Uzbekskiy,uzbecki,uzbiekskaja,uzbetsʹkyy,uzbekas,uzbeku,üzbég,uzbekki,usbeki,azbak,uzabek,uzbek,ujbēka,ujhabēka,uzabēka,ujbek,uspek,ujbek,ujhabēka,azbaki,Ozbekî,uzʙek,al'uwzbakia,ozbakit,uzibēki,Kiuzbeki,Uzbek,Uzbekisi,,Özbekçe,o'zbek,özbek,Özbek,Özbekçe,uzbyek,wūzībiékè yǔ,uzbek go,ujeubeg-eo,tiếng Uzbek,Uzbekistan,Uzbek,Uzbek,xusbek,,,,
,Kazakh,,,,Kazaĥo,Kasachisch,Kazachs,Kazakiska,kasakhisk,kasakhisk,Kazakh,Kazakh,kazajo,Casaco,Cazaque,Kazakistan,kazah,kazake,Kazakh,Kazakh,Kazakstán,Kazahstan,kazahstanski,kazahstanski,kazakhski,Kazahstanski,kazašský,kazašský,kazahstanski,kazakhskiy,kazachski,kazachskaja,kazakhsʹka,kazachų,kazahu,kazah,Kazakstan,kasahhi,qazaq,kajaakh,kazakh,kajākha,kajhāka,kazākha,kajakh,kacāk,kajhak,kajhāka,qazaqsatan,Qazak,qazoq,alkazakhstania,kazahit,kazakihā,Kazakh,Kazakh,Kazakh,,Kazak,qozoq,qazaq,Gazak,Kazakça,Kazak,hāsàkè yǔ,casaf go,kajaheueo,Kazakhstan,Kazakh,Kazakh,Kazakh,khā sạkh,,,,
,Turkmen,,,,turkmenoj,Turkmenisch,Turkmeens,turkmeniska,turkmenske,turkmenske,Turkmènes,turcomà,turcomano,turcomano,turcomano,turkmeno,turkmeni,turkmen,Tuircméinis,Tyrcmeniaid,Tourkmenistán,turkmenski,Turkmen,turkmenski,turkmenski,Turkmenistanski,turkménskym,turkmenský,Turkmen,turkmenskiy,Turkmeni,turkmienski,turkmensʹkyy,turkmėnų,Turkmēņu,türkmén,Turkmenistan,türkmeen,Turkmen,tukramen,turkmenistan,turkamēna,turkamēna,turakamēna,turkmen,turkmeṉ,turkamen,turkamēna,turkmen,Tirkmenî,turkman,alturkuman,turkmanian,turīkimēni,Waturukimeni,Turkmen,Turkmen,,Türkmence,turkman,türikmen,Türkmenler,Türkmönçö,turkmyen,tǔkùmàn yǔ,tork men go,tuleukeumen mal,người Thổ Nhĩ Kỳ,orang Turkmenistan,Turkmen,Turkmen,teir̒k me ni s̄t̄hān,,,,
,Kyrgyz,,,,Kirgizoj,Kirgisisch,Kirgizisch,kirgiziska,kirgisisk,kirgisisk,Kirghize,kirguis,Kirguistán,quirguises,Quirguistão,Kirghizistan,Kârgâz,Kirgize,Chirgeastáin,Kyrgyz,Kirgiziká,Kirgiz,kirgiski,Kirgistan,kirgizki,Kirgistan,kirgizský,kyrgyzština,kirgiski,kirgizskiy,Kirgiski,kirhizskaja,kyrhyzʹkyy,Kirgizų,Kirgizstānas,kirgiz,Kirgisia,kirgiisi,karghiz,kiragiz,kirghiz,kirgija,kirgijha,kiragiza,kirgij,kirkis,kirgij,kirgījha,qarqizastan,Qirgizî,kirgiz,qirghizstan,kirgisity,kiyirigiyazi,Kirigizi,Kyrgyzstan,Kirgisi,,Kırgız,qirg'iz,qırğız,Gyrgyzystan,Kırgızça,Kirgiz,jí'ěrjísī sītǎn,kirgis go,kileugiseueo,Tiếng Kyrgyzstan,Kirgistan,Kyrgyz,Kyrgyz,khīr̒kīs,,,,
,Mongolian,,,,mongola,mongolisch,Mongools,mongoliska,mongolsk,mongolsk,mongol,mongol,mongol,mongol,mongol,mongolo,mongol,mongolisht,Mongóilis,Mongoleg,Mongólos,mongolski,mongolski,mongolski,mongolski,mongolski,mongolský,mongolský,mongolski,Mongol'skiy,mongolski,Manhoĺskaja,monholʹsʹka,mongolų,mongoļu valoda,mongol,mongolialainen,mongoli keel,mongolian,mangoliyan,mongolian,maṅgōliyana,maṅgōliyana,magōlī'ā'ī,maṅgōliyan,maṅkōliyaṉ,maṅgōliyan,mōṅgōliyana,moghuli,Moxolî,muƣulī,almanghulia,mongolita,monīgolīyani,Kimongolia,Mongolian,Mongolian,,Moğolca,mo'g'ul,moñğol,Mongol,Mongolço,Mongol,méng,mongol go,mong-go eo,tiếng Mông Cổ,Mongolia,Mongolian,Mongolian,mxngkoleīy,,,,
,Chinese,,,,ĉinoj,Chinesisch,Chinese,kinesiska,kinesisk,kinesisk,Chinois,xinès,Chino,chinés,chinês,Cinese,chinez,kineze,Síneach,Tseiniaidd,kinézika,kitajski,Kineski,kineski,Kitaĭski,kineski,čínsky,čínština,kineski,Kitayskiy,chiński,kitajski,kytaysʹkyy,kinų,ķīniešu,kínai,Kiinalainen,hiina keel,china,cheenee,china,ciniyām̐,cinī,cīnī,cainīs,cīṉa,cainīs,cā'inījha,chini,Çînî,cinī,sinaa,sinesis,chayininya,Kichina,Sinanci,Kannada,,Çince,Xitoy,qıtay,Hytaýlylar,Kıtayça,Khyatad,zhōngguó rén,chuugoku go,jung-gug-in,người Trung Quốc,Cina,Intsik,Cina,chāw cīn,,,,
,Japanese,,,,Japanoj,japanisch,Japans,japanska,japansk,japansk,Japonais,japonès,japonés,xaponés,japonês,giapponese,japonez,japoneze,Seapánach,Japaneaidd,Iaponiká,japonska,Japanski,japanski,yaponski,japonski,japončina,japonský,japanski,Yaponskiy,język japoński,Japonski,Yaponsʹkyy,japonų,japāņi,japán,japanilainen,Jaapani,japani,jaapaanee,japani,jāpānī,japānī,jāpānī,japanīs,jappāṉiyar,japānīs,jāpānījha,japan,Japonî,Çopon,alyabania,yepnit,japaninya,Kijapani,Jafananci,Japanese,,Japonca,yapon,japon,Japaneseaponlar,Japonço,Yapon,rìběn rén,nihongo,ilbon-eo,tiếng Nhật,Jepang,Hapon,Jepang,ỵī̀pùn,,,,
,Korean,,,,korea,Koreanisch,Koreaans,koreanska,koreansk,koreansk,coréen,coreà,coreano,coreano,coreano,coreano,coreeană,koreane,Cóiréis,Corëeg,koreátis,korejščina,korejski,korejski,koreĭski,korejski,kórejský,korejština,korejski,Koreyskiy,koreański,karejskaja,koreysʹka,korėjiečių,korejiešu,koreai,Korealainen,korea keel,koriyaee,koriyaee,korean,kōriyālī,kōriyana,kōrī'ana,koriyan,koriya,koriyan,kōriyana,kareh ai,Koreyî,Koreja,alkuria,corianist,korīyanya,Kikorea,Yaren Koriya,Korean,,Koreli,koreys,korey,Koreýçe,Koreyçe,Solongos,hánguó rén,kankoku go,hangug-in,Hàn Quốc,Korea,Koreano,Korea,keāh̄lī,,,,
,Vietnamese,,,,vjetnama,Vietnamesisch,Vietnamees,vietnamesiska,vietnamesisk,vietnamesisk,vietnamien,vietnamita,vietnamita,vietnamita,vietnamita,vietnamita,vietnamez,vietnameze,Vítneaimis,Fietnameg,Vietnaméziko,vietnamski,Vijetnamski,vijetnamski,vietnamski,vietnamski,Vietnamci,vietnamština,vijetnamski,v'yetnamskiy,wietnamski,vjetnamskaja,v'yetnamsʹka,vietnamiečių,vjetnamietis,vietnami,vietnam,vietnamlane,withnomi,viyatanaamee,vietnami,bhiyatanāmī,vhi'ētanāmī,vī'atanāmī,viyatnāmīs,viyaṭnāmiyar,viyeṭnāmīs,viyētanāmīsa,whitnam,Vîetnamî,Vetnami,alfiatnamia,vietnamese,vītinamēsē,Kivietinamu,Vietnamese,Vietnamese,,Vietnam,Vetnam,vetnamdıq,Wýetnamly,Vetnamça,viyetnam,yuènán yǔ,betnam go,beteunam-eo,Tiếng Việt,Orang Vietnam,Vietnamese,Vietnam,p̣hās̄ʹā weīydnām,,,,
,Indonesian,,,,indonezia,Indonesisch,Indonesisch,indonesiska,indonesisk,indonesisk,indonésien,indonesi,indonesio,indonesio,indonésio,indonesiano,indoneziană,indonezisht,Indinéisis,Indoneseg,Indonisiaká,indonezijski,indonezijski,indonezijski,indoneziĭski,indoneziski,indonézsky,indonéština,indonezijski,indoneziyskiy,indonezyjski,indaniezijski,indoneziysʹka,Indoneziečių,Indonēziešu,indonéz,Indonesialainen,Indoneesia,indonesiaee,indoneshiyaee,indonesian,inḍōnēsiyālī,iṇḍōnēśiyana,iḍōnēśī'ā'ī,iṇḍōnēṣiyan,intōṉēṣiyaṉ,iṇḍōnēṣiyan,inḍōnēśiyana,ndonsia,Îndonezî,Indonezija,alandunisia,indonesite,īnidonēzhiyani,Kiindonesia,Indonesiya,Ede Indonesian,,Endonezya dili,indonez,ïndonezïyalıq,Indoneziýaly,İndoneziyaça,Indonyez,yìndùníxīyà,indonesia go,indonesia in,tiếng Indonesia,bahasa Indonesia,Indonesian,basa Indonesia,chāw xindonīseīy,,,,
,Filipino,,,,filipinano,Philippinisch,Filipijns,Filippinare,filippinsk,filippinsk,Philippin,filipí,filipino,Filipino,filipino,filippino,filipineză,filipinase,Filipíneach,Ffilipinaidd,Filippínos,filipinski,Filipino,filipinski,filipinski,filipinski,filipínsky,filipínský,filipinski,Filippinskiy,Filipiński,filipinski,filippinetsʹ,filipiniečių,filipīniešu,filippínó,filippiiniläinen,filipiinlane,phillipine,filipino,filipino,philipinō,philipinō,philīpīnō,philipinō,pilippaiṉs,philipinō,philipinō,filipino,Fîlîpînî,Filippinī,alfilibiynia,philippines,fīlīpīno,Kifilipino,Yaren Filipino,Filipino,,Filipinli,Filippin,Fïlïppïn,Filippinler,Filippin,Filippin,fēilǜbīn rén,philipino go,pillipin salam,Tiếng Philippin,Filipina,Filipino,Filipino,filippins̄̒,,,,
,Javanese,,,,la javano,Javanisch,Javaans,javanesiska,javanesisk,javanesisk,Javanais,javanès,javanés,xavanés,javanês,giavanese,javaneză,javaneze,Iávais,Jafaneg,Iávas,javanska,Javanese,javanski,yavanski,javanski,jávsky,jávský,Javanese,yavanskiy,jawajski,javanski,yavansʹkyy,javiečių,javiešu,jávai,jaavalainen,jaava keel,Javanese,jaavaanees,Javanese,jābhānīja,jāvānīja,jāvanīza,jāvānīs,jāvāṉiyarkaḷ,jāvānīs,jāvānīsa,jawa,Javanese,jovonī,aljawia,g'avenit,javanīsi,Kijava,Yawanci,Javanese,,Cava,yava,Yavan,Javaneseawan,Janavizçe,Yava,zhǎowā yǔ,jawa go,jaba-eo,tiếng Java,Jawa,Javanese,basa jawa,chwā,,,,
,Thai,,,,tajlanda,Thailändisch,Thais,Thai,Thai,Thai,thaïlandais,tailandès,tailandés,tailandés,tailandês,tailandese,thailandez,Thai,Téalainnis,Thai,Taïlandós,tajska,tajlandski,tajlandski,taĭlandski,tajlandski,thajčina,thajština,tajlandski,tayskiy,tajski,Tajskaja,taysʹka,tajų,taju,thai,thaimaalainen,Tai,thaee,thaee,thai,thā'ī,thā'ī,thā'ī,thāy,tāy,thāy,thā'ī,thailand,Tayî,taj,altaaylandia,teilandit,tayi,Thai,Thai,Thai,,Tay dili,tay,tay,Taý,Tayça,Tailand,tàiguó,tai go,taegug-eo,tiếng Thái,Thai,Thai,Thai,bæb thịy,,,,
,Russia,rusia,,Ruhs-sea-ah,Rusio,Russland,Rusland,Ryssland,Rusland,Russland,Russie,Rússia,Rusia,Rusia,Rússia,Russia,Rusia,Rusia,Rúis,Rwsia,Rosía,Rusija,Rusija,Rusija,Rusiya,Rusija,Rusko,Rusko,Rusija,Rossiya,Rosja,Rasieja,Rosiya,Rusija,Krievija,Oroszország,Venäjä,Venemaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Antarctica,,,,Antarkto,Antarktis,Antarctica,Antarktis,Antarktis,Antarktis,Antarctique,Antàrtida,Antártida,Antártida,Antártica,Antartide,Antarctica,Antarktida,Antartaice,Antarctica,Antarktikí,Antarktika,Antarktika,Antarktik,Antarktika,Antarktikot,Antarktída,Antarktida,Antarktika,Antarktida,Antarktyda,Antarktyda,Antarktyda,Antarktida,Antarktīda,Antarktisz,Antarktis,Antarktika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Canada,,,,Kanado,Kanada,Canada,Kanada,Canada,Canada,Canada,Canadà,Canadá,Canadá,Canadá,Canada,Canada,Kanadaja,Ceanada,Canada,Kanadás,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanada,Kanāda,Kanada,Kanada,Kanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,,,,Ĉinio,China,China,Kina,Kina,Kina,Chine,Xina,Porcelana,China,China,Cina,China,Kinë,tSín,Tsieina,Kína,Kitajska,kina,Kina,Kitaĭ,Kina,Čína,Čína,Kina,Kitay,Chiny,Kitaj,Kytay,Kinija,Ķīna,Kína,Kiina,Hiina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,United States,,,,Usono,Vereinigte Staaten,Verenigde Staten,Förenta staterna,Forenede Stater,forente stater,États-Unis,Estats Units,Estados Unidos,Estados Unidos,Estados Unidos,stati Uniti,Statele Unite,Shtetet e Bashkuara,Stáit Aontaithe,Unol Daleithiau,Inoménes Politeíes,Združene države,Sjedinjene Države,Ujedinjene države,Sŭedineni shtati,Soedineti Državi,Spojené štáty,Spojené státy,Amerika,Soyedinennyye Shtaty,Stany Zjednoczone,Zlučanyja Štaty,Spolucheni Shtaty,Jungtinės Valstijos,Savienotās Valstis,Egyesült Államok,Yhdysvallat,Ühendriigid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brazil,,,,Brazilo,Brasilien,Brazilië,Brasilien,Brasilien,Brasil,Brésil,Brasil,Brasil,Brasil,Brasil,Brasile,Brazilia,Brazili,an Bhrasaíl,Brasil,Vrazilía,Brazilija,Brazil,Brazil,Braziliya,Brazil,Brazília,Brazílie,Brazil,Braziliya,Brazylia,Brazilija,Brazyliya,Brazilija,Brazīlija,Brazília,Brasilia,Brasiilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Australia,,,,Aŭstralio,Australien,Australië,Australien,Australien,Australia,Australie,Austràlia,Australia,Australia,Austrália,Australia,Australia,Australia,Astráil,Awstralia,Afstralía,Avstralija,Australija,Australija,Avstraliya,Avstralija,Austrália,Austrálie,Australija,Avstraliya,Australia,Aŭstralija,Avstraliya,Australija,Austrālija,Ausztrália,Australia,Austraalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,India,,,,Barato,Indien,Indië,Indien,Indien,India,Inde,Índia,India,India,Índia,India,India,Indi,India,India,Indía,Indija,Indija,Indija,Indiya,Indija,India,Indie,Indija,Indiya,Indie,Indyja,Indiya,Indija,Indija,India,Intia,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Argentina,,,,Argentino,Argentinien,Argentinië,Argentina,Argentina,Argentina,Argentine,Argentina,Argentina,Arxentina,Argentina,Argentina,Argentina,Argjentina,an Airgintín,Ariannin,Argentíni,Argentina,Argentina,Argentina,Arzhentina,Argentina,Argentína,Argentina,Argentina,Argentina,Argentyna,Arhiencina,Arhentyna,Argentina,Argentīna,Argentína,Argentiina,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kazakhstan,,,,Kazaĥio,Kasachstan,Kazachstan,Kazakstan,Kasakhstan,Kasakhstan,Kazakhstan,Kazakhstan,Kazajstán,Casaquistán,Cazaquistão,Kazakistan,Kazahstan,Kazakistani,Chasacstáin,Casachstan,Kazakstán,Kazahstan,Kazahstan,Kazahstan,Kazakhstan,Kazahstan,Kazachstan,Kazachstán,Kazahstan,Kazakhstan,Kazachstan,Kazachstan,Kazakhstan,Kazachstanas,Kazahstāna,Kazahsztán,Kazakstan,Kasahstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,,,,Alĝerio,Algerien,Algerije,Algeriet,Algeriet,Algerie,Algérie,Algèria,Argelia,Alxeria,Argélia,Algeria,Algeria,Algjeria,Ailgéir,Algeria,Algería,Alžirija,Alžir,Alžir,Alzhir,Alžir,Alžírsko,Alžírsko,Alžir,Alzhir,Algieria,Alžyr,Alzhyr,Alžyras,Alžīrija,Algéria,Algeria,Alžeeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DR Congo,,,,DR Kongo,DR Kongo,DR Congo,DR Kongo,DR Congo,DR Kongo,RD Congo,RD Congo,RD Congo,RD Congo,RD Congo,Repubblica Democratica del Congo,RD Congo,DR Kongo,DR Chongó,DR Congo,LD Kon'nkó,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Kongo,DR Konha,DR Konho,Kongo DR,Kongo DR,Kongói DR,Kongon DR,Kongo DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kingdom of Denmark,,,,Regno de Danio,Königreich Dänemark,Koninkrijk Denemarken,kungariket Danmark,Kongeriget Danmark,Kongeriket Danmark,Royaume du Danemark,Regne de Dinamarca,Reino de Dinamarca,Reino de Dinamarca,Reino da Dinamarca,Regno di Danimarca,Regatul Danemarcei,Mbretëria e Danimarkës,Ríocht na Danmhairge,Teyrnas Denmarc,Vasíleio tis Danías,Kraljevina Danska,Kraljevina Danska,Kraljevina Danska,Kralstvo Daniya,Kralstvoto Danska,Dánske kráľovstvo,Dánské království,Kraljevina Danska,Korolevstvo Daniya,Królestwo Danii,Karalieŭstva Danija,Korolivstvo Daniya,Danijos Karalystė,Dānijas Karaliste,Dán Királyság,Tanskan kuningaskunta,Taani Kuningriik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Greenland (Denmark),,,,Gronlando (Danio),Grönland (Dänemark),Groenland (Denemarken),Grönland (Danmark),Grønland (Danmark),Grønland (Danmark),Groenland (Danemark),Groenlàndia (Dinamarca),Groenlandia (Dinamarca),Groenlandia (Dinamarca),Groenlândia (Dinamarca),Groenlandia (Danimarca),Groenlanda (Danemarca),Grenlandë (Danimarkë),An Ghraonlainn (An Danmhairg),Yr Ynys Las (Denmarc),Groilandía (Danía),Grenlandija (Danska),Grenland (Danska),Grenland (Danska),Grenlandiya (Daniya),Grenland (Danska),Grónsko (Dánsko),Grónsko (Dánsko),Grenland (Danska),Grenlandiya (Daniya),Grenlandia (Dania),Hrenlandyja (Danija),Hrenlandiya (Daniya),Grenlandija (Danija),Grenlande (Dānija),Grönland (Dánia),Grönlanti (Tanska),Gröönimaa (Taani),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Saudi Arabia,,,,Saŭdiarabio,Saudi-Arabien,Saoedi-Arabië,Saudiarabien,Saudi Arabien,Saudi-Arabia,Arabie Saoudite,Aràbia Saudita,Arabia Saudita,Arabia Saudita,Arábia Saudita,Arabia Saudita,Arabia Saudită,Arabia Saudite,An Araib Shádach,Sawdi Arabia,Saoudikí Aravía,Savdska Arabija,Saudijska Arabija,Saudijska Arabija,Saudit·ska Arabiya,Saudiska Arabija,Saudská Arábia,Saudská arábie,Saudijska Arabija,Saudovskaya Araviya,Arabia Saudyjska,Saŭdaŭskaja Aravija,Saudivsʹka Araviya,Saudo Arabija,Saūda Arābija,Szaud-Arábia,Saudi-Arabia,Saudi Araabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mexico,,,,Meksiko,Mexiko,Mexico,Mexiko,Mexico,Mexico,Mexique,Mèxic,México,México,México,Messico,Mexic,Meksika,Meicsiceo,Mecsico,Mexikó,Mehika,Meksiko,Meksiko,Meksiko,Meksiko,Mexiko,Mexiko,Meksiko,Meksika,Meksyk,Mieksika,Meksyka,Meksika,Meksika,Mexikó,Meksiko,Mehhiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indonesia,,,,Indonezio,Indonesien,Indonesië,Indonesien,Indonesien,Indonesia,Indonésie,Indonèsia,Indonesia,Indonesia,Indonésia,Indonesia,Indonezia,Indonezia,Indinéis,Indonesia,Indonisía,Indonezija,Indonezija,Indonezija,Indoneziya,Indonezija,Indonézia,Indonésie,Indonesia,Indoneziya,Indonezja,Indaniezija,Indoneziya,Indonezija,Indonēzija,Indonézia,Indonesia,Indoneesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sudan,,,,Sudano,Sudan,Soedan,Sudan,Sudan,Sudan,Soudan,Sudan,Sudán,Sudán,Sudão,Sudan,Sudan,Sudani,an tSúdáin,Swdan,Soudán,Sudan,Sudan,Sudan,Sudan,Sudan,Sudán,Súdán,Sudan,Sudan,Sudan,Sudan,Sudan,Sudanas,Sudāna,Szudán,Sudan,Sudaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,,,,Libio,Libyen,Libië,Libyen,Libyen,Libya,Libye,Líbia,Libia,Libia,Líbia,Libia,Libia,Libinë,Libia,Libya,Livýi,Libija,Libija,Libija,Libiya,Libija,Líbya,Libye,Libija,Liviya,Libia,Livija,Liviya,Libija,Lībija,Líbia,Libya,Liibüa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Iran,,,,Irano,Iran,Iran,Iran,Iran,Iran,L'Iran,Iran,Irán,Irán,Irã,Iran,Iranul,Irani,Iaráin,Iran,Irán,Iran,Iran,Iran,Iran,Iran,Irán,Írán,Iran,Iran,Iran,Iran,Iran,Iranas,Irāna,Irán,Iran,Iraan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mongolia,,,,Mongolio,Mongolei,Mongolië,mongoliet,Mongoliet,Mongolia,Mongolie,Mongòlia,Mongolia,Mongolia,Mongólia,Mongolia,Mongolia,Mongolia,Mhongóil,Mongolia,Mongolía,Mongolija,Mongolija,Mongolija,Mongoliya,Mongolija,Mongolsko,Mongolsko,Mongolija,Mongoliya,Mongolia,Manholija,Monholiya,Mongolija,Mongolija,Mongólia,Mongolia,Mongoolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Peru,,,,Peruo,Peru,Peru,Peru,Peru,Peru,Pérou,Perú,Perú,Perú,Peru,Perù,Peru,Peruja,Peiriú,Periw,Peroú,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Pieru,Peru,Peru,Peru,Peru,Peru,Peruu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chad,,,,Ĉadio,Tschad,Tsjaad,Tchad,Tchad,Tsjad,Tchad,Txad,Chad,Chad,Chade,Chad,Ciad,Çad,Sead,Chad,Tsant,Čad,Čad,Čad,Chad,Čad,Čad,Čad,Čad,Chad,Czad,Čad,Chad,Čadas,Čada,Csád,Tšad,Tšaad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Niger,,,,Niĝero,Niger,Niger,Niger,Niger,Niger,Niger,Níger,Níger,Níxer,Níger,Niger,Niger,Nigeri,Nígir,Niger,Nígiras,Niger,Niger,Niger,Niger,Niger,Niger,Niger,Niger,Niger,Niger,Nihier,Niher,Nigeris,Nigēra,Niger,Niger,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Angola,,,,Angolo,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,L'Angola,Angola,Angola,Angóla,Angola,Ankóla,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Angola,Anhola,Anhola,Angola,Angola,Angola,Angola,Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
